"STATISTIC","STATISTIC Label","TLIST(M1)","Month","C02363V03422","Consumer Item","UNIT","VALUE"
"CPM12","National Average Price","201205","2012 May","10280","Sirloin steak per kg","Euro","15.257"
"CPM12","National Average Price","201205","2012 May","10290","Striploin steak per kg","Euro","22.212"
"CPM12","National Average Price","201205","2012 May","10300","Roast beef - topside or rib per kg","Euro","11.671"
"CPM12","National Average Price","201205","2012 May","10310","Sliced / diced beef pieces per kg","Euro","10.102"
"CPM12","National Average Price","201205","2012 May","10320","Pork loin chops per kg","Euro","8.581"
"CPM12","National Average Price","201205","2012 May","10330","Pork steak per kg","Euro","9.342"
"CPM12","National Average Price","201205","2012 May","10340","Lamb - whole leg / half leg per kg","Euro","12.114"
"CPM12","National Average Price","201205","2012 May","10350","Lamb loin chops per kg","Euro","19.723"
"CPM12","National Average Price","201205","2012 May","10360","Lamb gigot chops per kg","Euro","13.161"
"CPM12","National Average Price","201205","2012 May","10370","Uncooked chicken medium size 1.6kg","Euro","5.62"
"CPM12","National Average Price","201205","2012 May","10400","Lamb's liver per kg","Euro","5.711"
"CPM12","National Average Price","201205","2012 May","10410","Ham fillet per kg","Euro","5.884"
"CPM12","National Average Price","201205","2012 May","10420","Cooked ham per kg","Euro","16.61"
"CPM12","National Average Price","201205","2012 May","10440","Best back rashers per kg","Euro","10.772"
"CPM12","National Average Price","201205","2012 May","10450","Pork sausages per kg","Euro","5.453"
"CPM12","National Average Price","201205","2012 May","10520","Fresh fillet of whiting per kg","Euro","10.927"
"CPM12","National Average Price","201205","2012 May","10530","Fresh fillet of cod per kg","Euro","16.406"
"CPM12","National Average Price","201205","2012 May","10540","Fresh salmon per kg","Euro","14.355"
"CPM12","National Average Price","201205","2012 May","10550","Fresh fillet of plaice per kg","Euro","17.686"
"CPM12","National Average Price","201205","2012 May","10570","Fresh hake per kg","Euro",""
"CPM12","National Average Price","201205","2012 May","10590","Smoked salmon per kg","Euro","26.737"
"CPM12","National Average Price","201205","2012 May","10630","Full fat milk per 2 litre","Euro","1.773"
"CPM12","National Average Price","201205","2012 May","10640","Low fat milk per 1 litre","Euro","1.052"
"CPM12","National Average Price","201205","2012 May","10680","Irish cheddar per kg","Euro","11.369"
"CPM12","National Average Price","201205","2012 May","10730","Large eggs per half dozen","Euro","1.885"
"CPM12","National Average Price","201205","2012 May","10740","Medium eggs per half dozen","Euro","1.664"
"CPM12","National Average Price","201205","2012 May","10750","Butter per lb","Euro","2.778"
"CPM12","National Average Price","201205","2012 May","10840","Grapes per kg","Euro","5.793"
"CPM12","National Average Price","201205","2012 May","10850","Bananas per kg","Euro","1.375"
"CPM12","National Average Price","201205","2012 May","10910","Tomatoes per kg","Euro","2.878"
"CPM12","National Average Price","201205","2012 May","10920","Onions per kg","Euro","1.205"
"CPM12","National Average Price","201205","2012 May","10940","Broccoli per kg","Euro","2.854"
"CPM12","National Average Price","201205","2012 May","10950","Carrots per kg","Euro","1.16"
"CPM12","National Average Price","201205","2012 May","10960","Mushrooms per kg","Euro","4.445"
"CPM12","National Average Price","201205","2012 May","11040","Tomatoes tinned per 400g","Euro","0.857"
"CPM12","National Average Price","201205","2012 May","11090","Potatoes 2.5 kg","Euro","3.044"
"CPM12","National Average Price","201205","2012 May","11095","Potatoes 7.5 kg","Euro",""
"CPM12","National Average Price","201205","2012 May","11100","Potatoes 10 kg","Euro","4.938"
"CPM12","National Average Price","201205","2012 May","11150","White granulated sugar per 1 kg","Euro","1.342"
"CPM12","National Average Price","201205","2012 May","11160","Jam per lb","Euro","1.953"
"CPM12","National Average Price","201205","2012 May","11180","Marmalade per lb","Euro","1.869"
"CPM12","National Average Price","201205","2012 May","11570","Tea bags per 80","Euro","2.881"
"CPM12","National Average Price","201205","2012 May","11640","Orange juice per litre","Euro","1.462"
"CPM12","National Average Price","201205","2012 May","11680","Whiskey - take home (70cl bottle)","Euro","21.914"
"CPM12","National Average Price","201205","2012 May","11690","Brandy - take home (70cl bottle)","Euro","25.726"
"CPM12","National Average Price","201205","2012 May","11700","Vodka - take home (70cl bottle)","Euro","17.698"
"CPM12","National Average Price","201205","2012 May","11710","Cream liqueur - take home (70cl bottle)","Euro","14.443"
"CPM12","National Average Price","201205","2012 May","11730","Wine - take home (75cl bottle)","Euro","9.135"
"CPM12","National Average Price","201205","2012 May","11740","Cider - take home (50cl can)","Euro","2.107"
"CPM12","National Average Price","201205","2012 May","11750","Sherry - take home (75cl bottle)","Euro","10.781"
"CPM12","National Average Price","201205","2012 May","11760","Lager - take home (50cl can)","Euro","1.763"
"CPM12","National Average Price","201205","2012 May","11780","Stout - take home (50cl can)","Euro","2.053"
"CPM12","National Average Price","201205","2012 May","11790","Filtered cigarettes per 20 pk","Euro","9.026"
"CPM12","National Average Price","201205","2012 May","12160","Stout - draught bar (1 pint)","Euro","3.985"
"CPM12","National Average Price","201205","2012 May","12170","Lager - draught bar (1 pint)","Euro","4.328"
"CPM12","National Average Price","201205","2012 May","12180","Lager - bar (33cl bottle)","Euro","4.381"
"CPM12","National Average Price","201205","2012 May","12190","Cider - draught bar (1 pint)","Euro","4.483"
"CPM12","National Average Price","201205","2012 May","12200","Ale - draught bar (1 pint)","Euro","4.028"
"CPM12","National Average Price","201205","2012 May","12210","Cider - bar (33cl bottle)","Euro","4.501"
"CPM12","National Average Price","201205","2012 May","12220","Flavoured alcoholic drink - bar (275ml bottle)","Euro","5.162"
"CPM12","National Average Price","201205","2012 May","12230","Whiskey - bar (single) per ½ glass","Euro","3.737"
"CPM12","National Average Price","201205","2012 May","12240","Brandy - bar (single) per ½ glass","Euro","4.308"
"CPM12","National Average Price","201205","2012 May","12250","Vodka - bar (single) per ½ glass","Euro","3.79"
"CPM12","National Average Price","201205","2012 May","12270","Wine - bar (187ml bottle)","Euro","4.899"
"CPM12","National Average Price","201205","2012 May","30180","Diesel per litre","Euro","1.579"
"CPM12","National Average Price","201205","2012 May","30190","Petrol - unleaded per litre","Euro","1.665"
"CPM12","National Average Price","201205","2012 May","30400","Cinema fee","Euro","8.959"
"CPM12","National Average Price","201205","2012 May","30410","Nightclubs fee","Euro","9.511"
"CPM12","National Average Price","201205","2012 May","30690","Gent's dry cut fee","Euro","11.889"
"CPM12","National Average Price","201205","2012 May","30700","Gent's wash, cut, and blow dry fee","Euro","17.495"
"CPM12","National Average Price","201205","2012 May","30720","Ladies' wash, cut and blow dry fee","Euro","36.015"
"CPM12","National Average Price","201206","2012 June","10020","White, self raising flour per 2 kg","Euro","2.132"
"CPM12","National Average Price","201206","2012 June","10030","Brown, wholemeal flour per 2 kg","Euro","2.475"
"CPM12","National Average Price","201206","2012 June","10040","Bread, white sliced pan, large (800g)","Euro","1.299"
"CPM12","National Average Price","201206","2012 June","10050","Bread, brown sliced pan, large (800g)","Euro","1.507"
"CPM12","National Average Price","201206","2012 June","10190","Spaghetti per 500g","Euro","1.141"
"CPM12","National Average Price","201206","2012 June","10280","Sirloin steak per kg","Euro","15.611"
"CPM12","National Average Price","201206","2012 June","10290","Striploin steak per kg","Euro","21.763"
"CPM12","National Average Price","201206","2012 June","10300","Roast beef - topside or rib per kg","Euro","11.616"
"CPM12","National Average Price","201206","2012 June","10310","Sliced / diced beef pieces per kg","Euro","9.985"
"CPM12","National Average Price","201206","2012 June","10320","Pork loin chops per kg","Euro","7.824"
"CPM12","National Average Price","201206","2012 June","10330","Pork steak per kg","Euro","9.723"
"CPM12","National Average Price","201206","2012 June","10340","Lamb - whole leg / half leg per kg","Euro","11.639"
"CPM12","National Average Price","201206","2012 June","10350","Lamb loin chops per kg","Euro","19.507"
"CPM12","National Average Price","201206","2012 June","10360","Lamb gigot chops per kg","Euro","13.228"
"CPM12","National Average Price","201206","2012 June","10370","Uncooked chicken medium size 1.6kg","Euro","5.744"
"CPM12","National Average Price","201206","2012 June","10400","Lamb's liver per kg","Euro","5.695"
"CPM12","National Average Price","201206","2012 June","10410","Ham fillet per kg","Euro","6.018"
"CPM12","National Average Price","201206","2012 June","10420","Cooked ham per kg","Euro","16.181"
"CPM12","National Average Price","201206","2012 June","10440","Best back rashers per kg","Euro","10.74"
"CPM12","National Average Price","201206","2012 June","10450","Pork sausages per kg","Euro","5.497"
"CPM12","National Average Price","201206","2012 June","10520","Fresh fillet of whiting per kg","Euro","10.876"
"CPM12","National Average Price","201206","2012 June","10530","Fresh fillet of cod per kg","Euro","16.915"
"CPM12","National Average Price","201206","2012 June","10540","Fresh salmon per kg","Euro","14.914"
"CPM12","National Average Price","201206","2012 June","10550","Fresh fillet of plaice per kg","Euro","17.358"
"CPM12","National Average Price","201206","2012 June","10570","Fresh hake per kg","Euro",""
"CPM12","National Average Price","201206","2012 June","10590","Smoked salmon per kg","Euro","26.426"
"CPM12","National Average Price","201206","2012 June","10630","Full fat milk per 2 litre","Euro","1.772"
"CPM12","National Average Price","201206","2012 June","10640","Low fat milk per 1 litre","Euro","1.049"
"CPM12","National Average Price","201206","2012 June","10680","Irish cheddar per kg","Euro","11.569"
"CPM12","National Average Price","201206","2012 June","10730","Large eggs per half dozen","Euro","1.886"
"CPM12","National Average Price","201206","2012 June","10740","Medium eggs per half dozen","Euro","1.678"
"CPM12","National Average Price","201206","2012 June","10750","Butter per lb","Euro","2.785"
"CPM12","National Average Price","201206","2012 June","10840","Grapes per kg","Euro","6.054"
"CPM12","National Average Price","201206","2012 June","10850","Bananas per kg","Euro","1.364"
"CPM12","National Average Price","201206","2012 June","10910","Tomatoes per kg","Euro","2.881"
"CPM12","National Average Price","201206","2012 June","10920","Onions per kg","Euro","1.224"
"CPM12","National Average Price","201206","2012 June","10940","Broccoli per kg","Euro","2.788"
"CPM12","National Average Price","201206","2012 June","10950","Carrots per kg","Euro","1.154"
"CPM12","National Average Price","201206","2012 June","10960","Mushrooms per kg","Euro","4.499"
"CPM12","National Average Price","201206","2012 June","11040","Tomatoes tinned per 400g","Euro","0.856"
"CPM12","National Average Price","201206","2012 June","11090","Potatoes 2.5 kg","Euro","3.195"
"CPM12","National Average Price","201206","2012 June","11095","Potatoes 7.5 kg","Euro",""
"CPM12","National Average Price","201206","2012 June","11100","Potatoes 10 kg","Euro","5.47"
"CPM12","National Average Price","201206","2012 June","11150","White granulated sugar per 1 kg","Euro","1.335"
"CPM12","National Average Price","201206","2012 June","11160","Jam per lb","Euro","1.958"
"CPM12","National Average Price","201206","2012 June","11180","Marmalade per lb","Euro","1.94"
